label,message,label_id,char_count,word_count,digit_count,has_currency,has_long_number,normalized_message
ham,How are you. Just checking up on you,0,36,8,0,False,False,how are you. just checking up on you
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",0,96,23,0,False,False,"i'm there and i can see you, but you can't see me ? maybe you should reboot ym ? i seen the buzz"
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0,166,36,0,False,False,you have to pls make a note of all she.s exposed to. also find out from her school if anyone else was vomiting. is there a dog or cat in the house? let me know later.
ham,Mathews or tait or edwards or anderson,0,38,7,0,False,False,mathews or tait or edwards or anderson
spam,85233 FREE>Ringtone!Reply REAL,1,30,3,5,False,True,85233 free>ringtone!reply real
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",0,128,24,0,False,False,"come to me, slave. your doing it again ... going into your shell and unconsciously avoiding me ... you are making me unhappy :-("
ham,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",0,121,25,0,False,False,"k, makes sense, btw carlos is being difficult so you guys are gonna smoke while i go pick up the second batch and get gas"
ham,Dont put your phone on silent mode ok,0,37,8,0,False,False,dont put your phone on silent mode ok
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,0,88,20,1,False,False,hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love kate
ham,Ok lor. I'm in town now lei.,0,28,7,0,False,False,ok lor. i'm in town now lei.
ham,Am in film ill call you later.,0,30,7,0,False,False,am in film ill call you later.
ham,"Goodmorning,my grandfather expired..so am on leave today.",0,57,7,0,False,False,"goodmorning,my grandfather expired..so am on leave today."
ham,So u workin overtime nigpun?,0,28,5,0,False,False,so u workin overtime nigpun?
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,0,159,27,0,False,False,true lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,0,86,19,0,False,False,k actually can you guys meet me at the sunoco on howard? it should be right on the way
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0,84,22,0,False,False,or u ask they all if next sat can a not. if all of them can make it then i'm ok lor.
ham,I'll text now! All creepy like so he won't think that we forgot,0,63,13,0,False,False,i'll text now! all creepy like so he won't think that we forgot
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",0,126,24,0,False,False,"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical"
ham,Ü still attending da talks?,0,27,5,0,False,False,ü still attending da talks?
ham,Wat u doing there?,0,18,4,0,False,False,wat u doing there?
ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",0,155,30,0,False,False,"can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold &lt;#&gt; or any bb"
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0,109,20,0,False,False,get down in gandhipuram and walk to cross cut road. right side &lt;#&gt; street road and turn at first right.
ham,That's y u haf 2 keep me busy...,0,32,8,1,False,False,that's y u haf 2 keep me busy...
ham,Love it! I want to flood that pretty pussy with cum...,0,54,11,0,False,False,love it! i want to flood that pretty pussy with cum...
ham,It's ok i wun b angry. Msg u aft i come home tonight.,0,53,13,0,False,False,it's ok i wun b angry. msg u aft i come home tonight.
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",0,145,30,0,False,False,"geeee ... i miss you already, you know ? your all i can think about. fuck, i can't wait till next year when we will be together ... *loving kiss*"
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do",0,85,18,0,False,False,"hi, wkend ok but journey terrible. wk not good as have huge back log of marking to do"
ham,Ok then u tell me wat time u coming later lor.,0,46,11,0,False,False,ok then u tell me wat time u coming later lor.
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",0,109,23,0,False,False,"thats a bit weird, even ?- where is the do supposed to be happening? but good idea, sure they will be in pub!"
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,0,132,18,0,False,False,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................
ham,Not from this campus. Are you in the library?,0,45,9,0,False,False,not from this campus. are you in the library?
ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,0,139,29,1,False,False,can you call me plz. your number shows out of coveragd area. i have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",0,166,33,0,False,False,"ah, well that confuses things, doesnt it? i thought was friends with now. maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,0,51,10,0,False,False,kinda. first one gets in at twelve! aah. speak tomo
ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,0,89,23,0,False,False,hi its jess i dont know if you are at work but call me when u can im at home all eve. xxx
ham,Networking job is there.,0,24,4,0,False,False,networking job is there.
ham,Finally the match heading towards draw as your prediction.,0,58,9,0,False,False,finally the match heading towards draw as your prediction.
ham,Please sen :)my kind advice :-)please come here and try:-),0,58,10,0,False,False,please sen :)my kind advice :-)please come here and try:-)
ham,How are you doing. How's the queen. Are you going for the royal wedding,0,71,14,0,False,False,how are you doing. how's the queen. are you going for the royal wedding
ham,A bloo bloo bloo I'll miss the first bowl,0,41,9,0,False,False,a bloo bloo bloo i'll miss the first bowl
ham,Well that must be a pain to catch,0,33,8,0,False,False,well that must be a pain to catch
ham,WHORE YOU ARE UNBELIEVABLE.,0,27,4,0,False,False,whore you are unbelievable.
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",0,169,30,0,False,False,"dear,me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,1,114,16,18,False,True,free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,0,150,36,0,False,False,i couldn't say no as he is a dying man and i feel sad for him so i will go and i just wanted you to know i would probably be gone late into your night
ham,Hey what how about your project. Started aha da.,0,48,9,0,False,False,hey what how about your project. started aha da.
ham,"Sir, waiting for your letter.",0,29,5,0,False,False,"sir, waiting for your letter."
ham,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",0,157,30,0,False,False,"no idea, i guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,0,88,19,0,False,False,yup... i havent been there before... you want to go for the yoga? i can call up to book
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,0,81,16,0,False,False,dun b sad.. it's over.. dun thk abt it already. concentrate on ur other papers k.
ham,I will treasure every moment we spend together...,0,49,8,0,False,False,i will treasure every moment we spend together...
ham,WHO ARE YOU SEEING?,0,19,4,0,False,False,who are you seeing?
ham,Me too baby! I promise to treat you well! I bet you will take good care of me...,0,80,18,0,False,False,me too baby! i promise to treat you well! i bet you will take good care of me...
ham,We can go 4 e normal pilates after our intro...  ,0,49,10,1,False,False,we can go 4 e normal pilates after our intro...
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,0,127,25,2,False,False,im fine babes aint been up 2 much tho! saw scary movie yest its quite funny! want 2mrw afternoon? at town or mall or sumthin?xx
ham,"[…] anyway, many good evenings to u! s",0,38,8,0,False,False,"[…] anyway, many good evenings to u! s"
ham,Genius what's up. How your brother. Pls send his number to my skype.,0,68,13,0,False,False,genius what's up. how your brother. pls send his number to my skype.
